Year,County Name,Type of Control,Total Revenue,Total Cost,Total Profit,Operating Margin
2010,San Bernardino,Non-Profit,708623656.0,725801671.0,-17178015.0,-12.5
2010,Monterey,Non-Profit,992364403.0,960750415.0,31613988.0,7.86
2010,Ventura,Non-Profit,1308791844.0,1282521898.0,26269946.0,7.39
2010,Fresno,Non-Profit,2502764195.0,2523006210.0,-20242015.0,-5.1
2010,Contra Costa,City/County,634455505.0,629894385.0,4561120.0,-30.05
2010,Kings,District,16765686.0,17529518.0,-763832.0,-18.24
2010,Riverside,Investor,516307011.0,521550460.0,-5243449.0,-3.87
2010,Kern,Investor,2750942.0,2278497.0,472445.0,17.24
2010,Kern,Investor,55946.0,407430.0,-351484.0,-720.99
2010,Sacramento,Investor,2406039.0,1863607.0,542432.0,22.66
2010,San Joaquin,Non-Profit,978863413.0,969602467.0,9260946.0,2.24
2010,Los Angeles,Investor,88930455.0,36930753.0,7250496.0,24.39
2010,Kern,Non-Profit,188579656.0,182482088.0,6097568.0,7.07
2010,Riverside,Investor,1949062973.0,1896674873.0,52388100.0,14.33
2010,San Bernardino,Investor,413919537.0,406110631.0,7808906.0,7.93
2010,San Joaquin,Investor,632999924.0,622715980.0,10283944.0,13.09
2010,Los Angeles,Investor,39063500.0,37627682.0,1435818.0,12.32
2010,Stanislaus,Investor,2739543413.0,2718274849.0,21268564.0,5.36
2010,Contra Costa,District,730968265.0,728423715.0,2544550.0,-8.8
2010,Santa Cruz,Non-Profit,1204773348.0,1163864002.0,40909346.0,10.56
2010,Los Angeles,Non-Profit,941050356.0,968328839.0,-27278483.0,-17.83
2010,Los Angeles,Non-Profit,898357021.0,905980373.0,-7623352.0,-3.73
2010,Los Angeles,Investor,242128429.0,235917846.0,6210583.0,7.32
2010,Los Angeles,Investor,93624631.0,93476229.0,148402.0,0.39
2010,Plumas,District,42301013.0,41545377.0,755636.0,-1.34
2010,Alameda,Non-Profit,1207902177.0,1193310462.0,14591715.0,4.05
2010,Riverside,Non-Profit,2160642784.0,2136748080.0,23894704.0,-1.33
2010,Santa Clara,Non-Profit,2056240916.0,2034817617.0,21423299.0,-0.07
2010,Imperial,City/County,475021484.0,469210627.0,5810857.0,7.13
2010,El Dorado,City/County,2662650.0,2662650.0,0.0,0.0
2010,Stanislaus,Non-Profit,785809555.0,771842201.0,13967354.0,1.32
2010,Los Angeles,Non-Profit,200619214.0,198034108.0,2585106.0,5.02
2010,Butte,Non-Profit,1309946996.0,1295469538.0,14477458.0,2.74
2010,Siskiyou,Non-Profit,99324704.0,91933683.0,7391021.0,13.41
2010,Orange,State,134927983.0,134927983.0,0.0,-1.07
2010,San Diego,District,182447976.0,187424714.0,-4976738.0,-12.41
2010,Butte,Non-Profit,791574223.0,788219066.0,3355157.0,2.51
2010,Los Angeles,Non-Profit,234315926.0,231351079.0,2964847.0,3.75
2010,Orange,Investor,1629402208.0,1603206393.0,26195815.0,8.49
2010,Mendocino,Non-Profit,121765539.0,114458894.0,7306645.0,14.93
2010,Alameda,Investor,72478322.0,63605823.0,8872499.0,26.21
2010,San Luis Obispo,Non-Profit,516596908.0,506881723.0,9715185.0,9.92
2010,Fresno,City/County,8029821.0,8029821.0,0.0,-898.28
2010,Fresno,Investor,220924726.0,214126690.0,6798036.0,8.39
2010,Fresno,Investor,225051613.0,220485606.0,4566007.0,8.87
2010,Orange,Investor,407293390.0,395342599.0,11950791.0,12.15
2010,Los Angeles,Investor,1222653995.0,1208474892.0,14179103.0,7.35
2010,Los Angeles,Non-Profit,32943199.0,32116069.0,827130.0,0.43
2010,Monterey,Non-Profit,170970838.0,169917102.0,1053736.0,1.36
2010,Los Angeles,Non-Profit,1787424854.0,1770003963.0,17420891.0,4.08
2010,Los Angeles,Non-Profit,968445708.0,984821442.0,-16375734.0,-9.48
2010,Glenn,Non-Profit,28896560.0,28526814.0,369746.0,-1.98
2010,Santa Barbara,Non-Profit,176020337.0,164466852.0,11553485.0,16.58
2010,Kern,Investor,63591032.0,66064282.0,-2473250.0,-5.86
2010,Los Angeles,Non-Profit,1311076917.0,1305872897.0,5204020.0,-3.6
2010,Santa Clara,Investor,2129753678.0,2051859396.0,77894282.0,16.15
2010,Los Angeles,Investor,238863433.0,245673720.0,-6810287.0,-22.63
2010,Kings,Non-Profit,684825679.0,664895046.0,19930633.0,10.68
2010,San Benito,District,218602577.0,219291120.0,-688543.0,-6.3
2010,Sonoma,District,86515008.0,85239639.0,1275369.0,-7.64
2010,Orange,Investor,48839865.0,47140055.0,1699810.0,10.93
2010,Kern,Investor,36125851.0,27760771.0,8365080.0,30.58
2010,Orange,Investor,30905427.0,30701029.0,204398.0,0.99
2010,Riverside,District,510490548.0,509149769.0,1340779.0,0.76
2010,Los Angeles,Non-Profit,1054614055.0,1043543174.0,11070881.0,3.28
2010,Sacramento,Investor,37723211.0,30127970.0,7595241.0,29.94
2010,San Bernardino,District,202527096.0,199737187.0,2789909.0,0.6
2010,Orange,Non-Profit,1995209172.0,1929111820.0,66097352.0,4.73
2010,Los Angeles,Investor,174398739.0,158393992.0,16004747.0,30.52
2010,Los Angeles,Investor,1080788442.0,1064791569.0,15996873.0,6.01
2010,Orange,Investor,202040189.0,197479353.0,4560836.0,8.18
2010,Los Angeles,Non-Profit,1951578259.0,1920623582.0,30954677.0,1.86
2010,Humboldt,District,7657185.0,7272425.0,384760.0,-20.53
2010,San Francisco,Non-Profit,84608432.0,80530449.0,4077983.0,-16.82
2010,Mariposa,District,25906855.0,26849958.0,-943103.0,-19.14
2010,Riverside,Investor,641129201.0,640092753.0,1036448.0,0.69
2010,Contra Costa,Non-Profit,69178221.0,71463461.0,-2285240.0,-8.59
2010,Contra Costa,Non-Profit,1566889276.0,1559070071.0,7819205.0,2.98
2010,Contra Costa,Non-Profit,2643456179.0,2564342717.0,79113462.0,8.89
2010,Los Angeles,Non-Profit,33866366.0,28737556.0,5128810.0,17.01
2010,Orange,Non-Profit,0.0,0.0,0.0,0.0
2010,Contra Costa,Non-Profit,0.0,0.0,0.0,0.0
2010,Los Angeles,Non-Profit,0.0,0.0,0.0,0.0
2010,Los Angeles,Non-Profit,0.0,0.0,0.0,0.0
2010,San Bernardino,Non-Profit,0.0,0.0,0.0,0.0
2010,Fresno,Non-Profit,0.0,0.0,0.0,0.0
2010,San Francisco,Non-Profit,0.0,0.0,0.0,0.0
2010,Los Angeles,Non-Profit,0.0,0.0,0.0,0.0
2010,Alameda,Non-Profit,0.0,0.0,0.0,0.0
2010,San Joaquin,Non-Profit,0.0,0.0,0.0,0.0
2010,Riverside,Non-Profit,0.0,0.0,0.0,0.0
2010,Alameda,Non-Profit,0.0,0.0,0.0,0.0
2010,Los Angeles,Non-Profit,0.0,0.0,0.0,0.0
2010,San Mateo,Non-Profit,0.0,0.0,0.0,0.0
2010,Riverside,Non-Profit,0.0,0.0,0.0,0.0
2010,Sacramento,Non-Profit,0.0,0.0,0.0,0.0
2010,San Diego,Non-Profit,0.0,0.0,0.0,0.0
2010,Santa Clara,Non-Profit,0.0,0.0,0.0,0.0
2010,Marin,Non-Profit,0.0,0.0,0.0,0.0
2010,Santa Clara,Non-Profit,0.0,0.0,0.0,0.0
2010,Sonoma,Non-Profit,0.0,0.0,0.0,0.0
2010,Sacramento,Non-Profit,0.0,0.0,0.0,0.0
2010,San Mateo,Non-Profit,0.0,0.0,0.0,0.0
2010,Los Angeles,Non-Profit,0.0,0.0,0.0,0.0
2010,Solano,Non-Profit,0.0,0.0,0.0,0.0
2010,Contra Costa,Non-Profit,0.0,0.0,0.0,0.0
2010,Los Angeles,Non-Profit,0.0,0.0,0.0,0.0
2010,Los Angeles,Non-Profit,0.0,0.0,0.0,0.0
2010,Solano,Non-Profit,0.0,0.0,0.0,0.0
2010,Santa Clara,Non-Profit,0.0,0.0,0.0,0.0
2010,Tulare,District,1462657635.0,1454402404.0,8255231.0,0.98
2010,Los Angeles,Non-Profit,26098960.0,26101986.0,-3026.0,-0.01
2010,Marin,Investor,62323438.0,54940099.0,7383339.0,18.14
2010,Kern,City/County,876512919.0,217814324.0,1489902.0,-21.33
2010,Kern,District,69895454.0,70198464.0,-303010.0,-4.61
2010,Orange,Investor,90217387.0,90494133.0,-276746.0,-0.95
2010,Los Angeles,Investor,304765543.0,284815734.0,19949809.0,20.81
2010,Los Angeles,Investor,163842909.0,153594065.0,10248844.0,21.58
2010,San Bernardino,Investor,168697532.0,162419827.0,6277705.0,11.77
2010,San Diego,Investor,75116549.0,74465562.0,650987.0,2.28
2010,Alameda,Investor,117916691.0,109071659.0,8845032.0,19.47
2010,Orange,Investor,236771097.0,231640374.0,5130723.0,8.42
2010,Fresno,District,4800004.0,4916414.0,-116410.0,-40.83
2010,Los Angeles,Investor,2451603.0,2641100.0,-189497.0,-7.68
2010,Orange,Investor,193858672.0,188676738.0,5181934.0,8.63
2010,Los Angeles,City/County,1592739790.0,1648934976.0,-56195186.0,-49.56
2010,Los Angeles,City/County,906492536.0,893626457.0,12866079.0,-58.02
2010,Los Angeles,City/County,508074128.0,534786054.0,-26711926.0,-82.63
2010,Los Angeles,City/County,2455603542.0,2562165190.0,-106561648.0,-48.56
2010,San Francisco,City/County,361605317.0,295098912.0,66506405.0,-76.46
2010,Los Angeles,Investor,844640424.0,835166827.0,9473597.0,6.57
2010,Los Angeles,Investor,459167953.0,459474046.0,-306093.0,-0.17
2010,San Francisco,Non-Profit,29863238.0,31183072.0,-1319834.0,-8.81
2010,Los Angeles,State,124611932.0,124611932.0,0.0,-5.13
2010,San Joaquin,Non-Profit,1005709487.0,1010705677.0,-4996190.0,-0.28
2010,San Bernardino,Non-Profit,55825935.0,56222245.0,-396310.0,-3.31
2010,San Bernardino,Non-Profit,3995812736.0,3906723367.0,89089369.0,6.38
2010,Santa Barbara,District,88823950.0,81369731.0,7454219.0,4.1
2010,Los Angeles,Non-Profit,1863246989.0,1795440971.0,67806018.0,12.27
2010,Orange,Investor,1016644169.0,1000222562.0,16421607.0,9.4
2010,Los Angeles,Investor,359522571.0,332981211.0,26541360.0,30.03
2010,Los Angeles,Investor,217644004.0,216950251.0,693753.0,4.63
2010,Ventura,Investor,1262387172.0,1233608879.0,28778293.0,14.23
2010,Santa Clara,Non-Profit,2547601043.0,2440736730.0,106864313.0,8.42
2010,Humboldt,Investor,130178145.0,134049296.0,-3871151.0,-10.25
2010,Madera,Non-Profit,208243022.0,206931338.0,1311684.0,1.27
2010,Mono,District,83588115.0,79350363.0,4237752.0,0.03
2010,Santa Barbara,Non-Profit,804354235.0,795586196.0,8768039.0,3.94
2010,Merced,City/County,3791996.0,3791996.0,0.0,0.0
2010,Marin,Non-Profit,1125891418.0,1140162042.0,-14270624.0,6.13
2010,Los Angeles,Investor,445294250.0,441728049.0,3566201.0,4.17
2010,Calaveras,Non-Profit,125123305.0,119661066.0,5462239.0,8.0
2010,El Dorado,Non-Profit,742227064.0,736006106.0,6220958.0,4.0
2010,Shasta,District,32507418.0,33592005.0,-1084587.0,-11.26
2010,Merced,Non-Profit,178123167.0,170561069.0,7562098.0,15.22
2010,Stanislaus,Non-Profit,2354199122.0,2264499893.0,89699229.0,15.59
2010,Los Angeles,Investor,454656794.0,448384526.0,6272268.0,5.02
2010,Mendocino,District,90825482.0,90751066.0,74416.0,-5.99
2010,Riverside,District,201420060.0,205927008.0,-4506948.0,-11.1
2010,San Mateo,Non-Profit,37440785.0,35521367.0,1919418.0,11.53
2010,Sacramento,Non-Profit,2119659258.0,2091615547.0,28043711.0,4.5
2010,Kern,Non-Profit,901140893.0,874503767.0,26637126.0,9.81
2010,Sacramento,Non-Profit,461004215.0,437442650.0,23561565.0,15.19
2010,Siskiyou,Non-Profit,89990812.0,90783060.0,-792248.0,-2.4
2010,Shasta,Non-Profit,1179515550.0,1147906383.0,31609167.0,4.28
2010,Merced,Non-Profit,738380463.0,744464781.0,-6084318.0,0.53
2010,Sacramento,Non-Profit,1846855589.0,1826922894.0,19932695.0,3.17
2010,Alameda,Non-Profit,7811195.0,10311368.0,-2500173.0,-84.15
2010,Sacramento,Non-Profit,765965834.0,767629756.0,-1663922.0,-0.64
2010,Los Angeles,Non-Profit,917851518.0,914306255.0,3545263.0,1.68
2010,Los Angeles,State,316120380.0,316120380.0,0.0,2561.62
2010,Los Angeles,Investor,51808399.0,50489091.0,1319308.0,9.32
2010,Los Angeles,Non-Profit,183395943.0,182863169.0,532774.0,0.87
2010,Orange,Non-Profit,1602208752.0,1544569019.0,57639733.0,9.97
2010,Modoc,City/County,27170198.0,28181403.0,-600270.0,-4.43
2010,Los Angeles,Investor,84270609.0,80194448.0,4076161.0,14.47
2010,San Bernardino,Investor,194100757.0,186805821.0,7294936.0,10.63
2010,Los Angeles,Investor,389396739.0,387327079.0,2069660.0,3.12
2010,Los Angeles,Non-Profit,110217786.0,132058781.0,-21840995.0,-48.08
2010,San Bernardino,District,29675256.0,29691086.0,-15830.0,-21.23
2010,Napa,State,473725544.0,473725544.0,0.0,-2134.85
2010,Monterey,City/County,669631416.0,655670129.0,13961287.0,4.31
2010,Orange,Investor,18802667.0,18870613.0,-67946.0,-0.76
2010,Orange,Investor,171808316.0,183343422.0,-11535106.0,-92.91
2010,Solano,Non-Profit,1155947800.0,1148302186.0,7645614.0,0.31
2010,Sutter,Investor,1756550.0,1705941.0,50609.0,2.88
2010,Shasta,Investor,74025234.0,66774107.0,7251127.0,19.2
2010,Inyo,District,90726668.0,87552863.0,3173805.0,5.16
2010,Los Angeles,Non-Profit,1595756933.0,1568258018.0,27498915.0,7.78
2010,Marin,Non-Profit,231052928.0,229002557.0,2050371.0,5.04
2010,Stanislaus,District,170883788.0,169828044.0,1055744.0,-4.49
2010,Riverside,Investor,3889710.0,3882825.0,6885.0,-14.24
2010,Santa Clara,Non-Profit,1560832137.0,1564595807.0,-3763670.0,-6.01
2010,Ventura,Non-Profit,104754132.0,101834533.0,2919599.0,10.46
2010,Los Angeles,Investor,997673388.0,995978034.0,1695354.0,-2.39
2010,Orange,Non-Profit,858225607.0,848320724.0,9904883.0,3.12
2010,Butte,Non-Profit,521698973.0,513807106.0,7891867.0,4.98
2010,Los Angeles,Investor,242438377.0,221740036.0,20698341.0,-2.64
2010,Los Angeles,Investor,513246111.0,514983128.0,-1737017.0,-3.81
2010,Ventura,Investor,12527537.0,9571609.0,2955928.0,34.57
2010,Los Angeles,Investor,182020869.0,189446799.0,-7425930.0,-9.87
2010,Sonoma,District,91489111.0,86426290.0,5062821.0,-6.31
2010,Riverside,District,83567050.0,80847157.0,2719893.0,8.52
2010,San Diego,District,1279934995.0,1260429311.0,19505684.0,3.02
2010,San Diego,Investor,454286274.0,449170906.0,5115368.0,3.28
2010,Riverside,Non-Profit,521610608.0,514943364.0,6667244.0,4.66
2010,Shasta,Investor,24979946.0,25228043.0,-248097.0,-4.93
2010,San Bernardino,State,609767590.0,609767590.0,0.0,-2589.99
2010,San Mateo,Non-Profit,1539924268.0,1476727764.0,63196504.0,9.57
2010,Sonoma,Non-Profit,324249875.0,322092714.0,2157161.0,2.6
2010,Imperial,District,310197012.0,307083838.0,3113174.0,0.11
2010,Orange,Investor,375719816.0,367276506.0,8443310.0,11.43
2010,Plumas,District,38936537.0,38335748.0,600789.0,-3.03
2010,San Diego,District,473422964.0,463282942.0,10140022.0,5.28
2010,Los Angeles,Non-Profit,2271189924.0,2247337578.0,23852346.0,5.97
2010,Tulare,State,161743590.0,161743590.0,0.0,-8.82
2010,Los Angeles,Non-Profit,2103771106.0,2069007413.0,34763693.0,7.3
2010,Los Angeles,Investor,339303884.0,344260390.0,-4956506.0,-5.97
2010,San Diego,Investor,138018613.0,138249643.0,-231030.0,-0.2
2010,Los Angeles,Non-Profit,1918509766.0,1863895251.0,54614515.0,16.3
2010,Los Angeles,Non-Profit,825865879.0,804444329.0,21421550.0,11.56
2010,Los Angeles,Non-Profit,1686923503.0,1664143084.0,22780419.0,5.08
2010,Los Angeles,Non-Profit,2359660947.0,2344684717.0,14976230.0,4.39
2010,Los Angeles,Non-Profit,1353535389.0,1381746875.0,-28211486.0,-13.53
2010,Napa,Non-Profit,1053955237.0,1022119217.0,31836020.0,8.72
2010,San Diego,Non-Profit,1517780935.0,1468672810.0,49108125.0,13.04
2010,San Bernardino,Investor,150227190.0,147665729.0,2561461.0,10.13
2010,San Bernardino,Non-Profit,831618140.0,827133187.0,4484953.0,1.22
2010,Humboldt,Non-Profit,130333501.0,125196429.0,5137072.0,8.71
2010,Santa Clara,Investor,1789777529.0,1788773024.0,1004505.0,0.28
2010,Los Angeles,Non-Profit,82011466.0,86541534.0,-4530068.0,-16.34
2010,Yuba,Non-Profit,759590321.0,760015705.0,-425384.0,-8.07
2010,Kern,Non-Profit,144006712.0,139893092.0,4113620.0,5.87
2010,Riverside,Investor,13994936.0,14663444.0,-668508.0,-27.3
2010,Riverside,Investor,1983540082.0,1884926977.0,98613105.0,16.25
2010,Riverside,City/County,1461142012.0,1469092567.0,-7950555.0,-16.36
2010,Los Angeles,Non-Profit,3385836916.0,3204648597.0,181188319.0,14.94
2010,Orange,Investor,3973449.0,3814185.0,159264.0,8.05
2010,Sacramento,City/County,24651752.0,24651752.0,0.0,0.0
2010,Orange,Non-Profit,1367797689.0,1332825154.0,34972535.0,8.54
2010,Monterey,District,889258572.0,886397580.0,2860992.0,-0.67
2010,San Bernardino,Non-Profit,1126800334.0,1101226669.0,25573665.0,4.4
2010,San Diego,City/County,83768510.0,83768510.0,0.0,-65.63
2010,San Diego,Non-Profit,13954868.0,19874812.0,-5919944.0,-101.24
2010,Los Angeles,Investor,269073889.0,258865947.0,10207942.0,16.09
2010,San Francisco,City/County,1662804632.0,1763053793.0,-100249161.0,-15.81
2010,Los Angeles,Investor,759561800.0,760218988.0,-657188.0,-0.64
2010,Riverside,District,159690610.0,155305711.0,4384899.0,-15.27
2010,Kern,Non-Profit,1160441610.0,1133899480.0,26542130.0,8.62
2010,San Joaquin,City/County,7268301.0,7268301.0,0.0,0.0
2010,San Joaquin,City/County,537129123.0,540924728.0,-3795605.0,-15.05
2010,Fresno,Investor,49366216.0,44237795.0,5128421.0,16.99
2010,San Luis Obispo,City/County,3792561.0,3792561.0,0.0,-295.46
2010,San Mateo,City/County,390208211.0,395375343.0,-5167132.0,-15.29
2010,Contra Costa,Investor,635934812.0,623126208.0,12808604.0,8.87
2010,Santa Barbara,Non-Profit,1305137206.0,1203364558.0,101772648.0,8.61
2010,Santa Barbara,City/County,9210380.0,9440660.0,-230280.0,-132.14
2010,Santa Clara,City/County,2909007264.0,2930458625.0,-21451361.0,-26.02
2010,Los Angeles,Non-Profit,1077300987.0,1042801403.0,34499584.0,11.85
2010,Sonoma,Non-Profit,1524289004.0,1520520066.0,3768938.0,0.04
2010,Santa Barbara,Non-Profit,33639481.0,29536703.0,4102778.0,5.25
2010,San Diego,Non-Profit,1194004553.0,1117787039.0,76217514.0,21.17
2010,San Diego,Non-Profit,643836131.0,621212600.0,22623531.0,10.57
2010,San Diego,Non-Profit,1553852660.0,1488395054.0,65457606.0,14.06
2010,San Diego,Non-Profit,2077851050.0,2070212653.0,7638397.0,1.42
2010,Humboldt,City/County,4816194.0,4499645.0,316549.0,6.52
2010,Plumas,District,24787466.0,25798998.0,-1011532.0,-16.87
2010,San Mateo,Non-Profit,1052716603.0,1024952806.0,27763797.0,7.76
2010,San Mateo,Non-Profit,1556767318.0,1570514497.0,-13747179.0,-6.92
2010,San Diego,Non-Profit,1296994792.0,1289788072.0,7206720.0,-0.71
2010,San Diego,Non-Profit,253183479.0,251072718.0,2110761.0,0.81
2010,San Diego,Non-Profit,2306545846.0,2297041068.0,9504778.0,0.2
2010,San Diego,Non-Profit,2984109232.0,2881444514.0,102664718.0,11.58
2010,San Diego,Non-Profit,171807561.0,173154525.0,-1346964.0,-4.37
2010,San Diego,Non-Profit,7023775.0,6536734.0,487041.0,14.16
2010,Shasta,Investor,784299310.0,772986669.0,11312641.0,6.36
2010,Los Angeles,Investor,257816420.0,253792070.0,4024350.0,5.44
2010,Los Angeles,Non-Profit,213540.0,25616519.0,-25402979.0,-11896.12
2010,Sacramento,Non-Profit,55166231.0,57750237.0,-2584006.0,-4.68
2010,Fresno,District,62289420.0,64178254.0,-1888834.0,-13.86
2010,Nevada,Non-Profit,379434481.0,363503688.0,15930793.0,2.48
2010,Tulare,District,567519976.0,549400125.0,18119851.0,4.78
2010,Sacramento,Investor,34031456.0,32257907.0,1773549.0,8.04
2010,San Luis Obispo,Investor,661838604.0,651587881.0,10250723.0,7.83
2010,Los Angeles,Investor,190147432.0,190086319.0,61113.0,-2.97
2010,Ventura,Non-Profit,463673342.0,463933388.0,-260046.0,-1.17
2010,Sonoma,State,160091207.0,160091207.0,0.0,-7.61
2010,Sonoma,District,142616924.0,141943009.0,673915.0,-7.41
2010,Tuolumne,Non-Profit,629584111.0,619443615.0,10140496.0,5.99
2010,Inyo,District,10222774.0,10541140.0,-318366.0,-24.47
2010,Riverside,Investor,714217905.0,709324692.0,4893213.0,2.23
2010,Fresno,Non-Profit,1677950324.0,1654823015.0,23127309.0,-0.35
2010,San Bernardino,Non-Profit,1269966320.0,1272389880.0,-2423560.0,-1.14
2010,Tehama,Non-Profit,269398921.0,258926170.0,10472751.0,9.76
2010,Los Angeles,Non-Profit,1178341130.0,1169855028.0,8486102.0,-1.98
2010,San Francisco,Non-Profit,771386751.0,765760543.0,5626208.0,-3.07
2010,Napa,Non-Profit,663334421.0,660720669.0,2613752.0,1.37
2010,Lake,Non-Profit,193582563.0,187665135.0,5917428.0,9.56
2010,Solano,Non-Profit,70887460.0,70799982.0,87478.0,0.29
2010,Los Angeles,Non-Profit,974069450.0,995988697.0,-21919247.0,-7.0
2010,Ventura,Non-Profit,359781101.0,353938337.0,5842764.0,6.47
2010,Ventura,Non-Profit,943339576.0,948821283.0,-5481707.0,-3.03
2010,Humboldt,Non-Profit,650817457.0,638792262.0,12025195.0,6.49
2010,Orange,Non-Profit,2120881980.0,2078954760.0,41927220.0,4.53
2010,San Joaquin,Non-Profit,29084907.0,29050940.0,33967.0,-4.13
2010,San Joaquin,Non-Profit,1679617466.0,1661070282.0,18547184.0,2.6
2010,Orange,Non-Profit,1656883964.0,1581597162.0,75286802.0,9.79
2010,Santa Clara,Non-Profit,405095025.0,405785423.0,-690398.0,-2.53
2010,San Bernardino,Non-Profit,992906537.0,967527025.0,25379512.0,8.84
2010,Los Angeles,Non-Profit,810716499.0,818347075.0,-7630576.0,-2.46
2010,San Francisco,Non-Profit,862463213.0,845944396.0,16518817.0,5.6
2010,Alameda,Non-Profit,694966203.0,694329894.0,636309.0,-2.55
2010,Los Angeles,Non-Profit,938142228.0,947103802.0,-8961574.0,-7.14
2010,Santa Clara,Non-Profit,6914433868.0,6834034348.0,80399520.0,5.46
2010,Stanislaus,Investor,196548380.0,194200015.0,2348365.0,6.91
2010,Los Angeles,Investor,2320257.0,2884544.0,-564287.0,7.68
2010,Modoc,District,3971734.0,3890468.0,81266.0,-4.77
