Year,County Name,Type of Control,Total Revenue,Total Cost,Total Profit,Operating Margin
2009,San Bernardino,Non-Profit,835760140.0,829718836.0,6041304.0,5.87
2009,San Francisco,Non-Profit,777042224.0,782604434.0,-5562210.0,-1.78
2009,Alameda,Non-Profit,637539574.0,634664742.0,2874832.0,0.06
2009,Los Angeles,Non-Profit,901528916.0,908761577.0,-7232661.0,-2.54
2009,Santa Clara,Non-Profit,6042517578.0,6138840713.0,-96323135.0,4.71
2009,Stanislaus,Investor,267899561.0,264127167.0,3772394.0,10.13
2009,Los Angeles,Investor,3270555.0,2696273.0,574282.0,-5.03
2009,Modoc,District,3856225.0,3857420.0,-1195.0,-12.7
2009,Amador,Non-Profit,171638869.0,170583104.0,1055765.0,1.77
2009,Placer,Non-Profit,301693604.0,300175522.0,1518082.0,1.27
2009,Sacramento,Non-Profit,43955626.0,43288761.0,666865.0,2.71
2009,Del Norte,Non-Profit,177393516.0,176651641.0,741875.0,1.52
2009,Yolo,Non-Profit,270878586.0,240594777.0,14630196.0,17.75
2009,Contra Costa,Non-Profit,545413764.0,546455032.0,-1041268.0,-2.62
2009,Lake,Non-Profit,179921898.0,186370771.0,-6448873.0,-9.36
2009,Santa Cruz,Non-Profit,115653805.0,99437265.0,16216540.0,27.17
2009,Sacramento,Non-Profit,2846104138.0,2779288992.0,66815146.0,8.96
2009,Sonoma,Non-Profit,427096582.0,439009298.0,-11912716.0,-3.49
2009,Placer,Non-Profit,1201274957.0,1133882355.0,67392602.0,17.09
2009,Solano,Non-Profit,462071586.0,464697279.0,-2625693.0,-2.88
2009,Sutter,Non-Profit,16089516.0,19971095.0,-3881579.0,-61.96
2009,San Joaquin,Non-Profit,331639510.0,315891731.0,15747779.0,15.91
2009,Sutter,City/County,2956681.0,2956681.0,0.0,0.0
2009,Nevada,District,150416454.0,143573856.0,6842598.0,3.64
2009,Los Angeles,Investor,1167735239.0,1163811591.0,3923648.0,1.45
2009,Los Angeles,Non-Profit,48569726.0,46549431.0,2020295.0,-0.4
2009,Kern,District,35795089.0,32436327.0,3358762.0,9.64
2009,Alameda,Investor,10812110.0,11667850.0,-855740.0,-13.33
2009,Placer,Investor,2428508.0,2336496.0,92012.0,3.79
2009,Solano,Investor,6509676.0,6241269.0,268407.0,6.52
2009,Alameda,Investor,5893665.0,5593484.0,300181.0,5.78
2009,Los Angeles,Investor,120955536.0,120613377.0,342159.0,1.07
2009,Ventura,Investor,120992561.0,125312770.0,-4320209.0,-19.63
2009,Alameda,Non-Profit,4125865.0,5576731.0,-1450866.0,-59.91
2009,Los Angeles,Non-Profit,3170604.0,3143993.0,26611.0,0.84
2009,Los Angeles,Non-Profit,2174216161.0,2122280799.0,51935362.0,4.17
2009,San Diego,District,1062164152.0,1067179061.0,-5014909.0,-4.0
2009,Los Angeles,Non-Profit,289359746.0,281579743.0,7780003.0,2.51
2009,Trinity,District,23520380.0,23399951.0,120429.0,-6.22
2009,Tulare,District,247842445.0,242703940.0,5138505.0,-0.79
2009,Tuolumne,City/County,11134696.0,11546311.0,-411615.0,-64.46
2009,San Luis Obispo,Investor,592547947.0,582124928.0,10423019.0,12.13
2009,San Francisco,Non-Profit,5641673946.0,5561587082.0,80086864.0,5.67
2009,Mendocino,Non-Profit,265276328.0,266059231.0,-782903.0,-1.15
2009,San Diego,Non-Profit,2066518989.0,2060246183.0,6272806.0,-0.48
2009,Sacramento,Non-Profit,5071905909.0,5021988692.0,49917217.0,3.57
2009,Orange,Non-Profit,2353776774.0,2301476156.0,52300618.0,8.74
2009,Los Angeles,Investor,77762995.0,78685996.0,-923001.0,-3.25
2009,Los Angeles,Investor,359149199.0,365735677.0,-6586478.0,-9.1
2009,Solano,Non-Profit,535386015.0,514833901.0,20552114.0,17.72
2009,Los Angeles,Non-Profit,880170265.0,878974423.0,1195842.0,0.15
2009,Alameda,Non-Profit,977761300.0,971277587.0,6483713.0,2.66
2009,Ventura,City/County,926391336.0,925869012.0,522324.0,-44.36
2009,Los Angeles,Non-Profit,333424472.0,331263107.0,2161365.0,2.89
2009,San Diego,Investor,77013015.0,75504321.0,1508694.0,4.45
2009,San Bernardino,Non-Profit,244115330.0,243607474.0,507856.0,2.31
2009,Riverside,Investor,122131962.0,121311610.0,820352.0,3.13
2009,Los Angeles,Investor,152491081.0,148758821.0,3732260.0,10.4
2009,Los Angeles,Investor,155346569.0,152429600.0,2916969.0,7.05
2009,Alameda,District,1609337439.0,1562487976.0,46849463.0,8.19
2009,Santa Cruz,Investor,650363139.0,651396352.0,-1033213.0,-1.18
2009,Orange,Investor,349917962.0,343771804.0,6146158.0,6.85
2009,Los Angeles,Investor,832773526.0,813836618.0,18936908.0,14.71
2009,Orange,Investor,309903104.0,310586016.0,-682912.0,-0.93
2009,Orange,Investor,753919902.0,737647525.0,16272377.0,9.25
2009,Los Angeles,Non-Profit,1471010949.0,1448312673.0,22698276.0,3.59
2009,Los Angeles,Investor,530492342.0,527966640.0,2525702.0,2.83
2009,Yolo,Non-Profit,466395783.0,462596951.0,3798832.0,4.22
2009,Statewide,,262742516506.0,260202125684.0,2540831857.0,0.63
